;Fabricante;Modelo;Ano;Tipo de Combustivel;Motor HP;Nº de Cilindros;Tipo Transmissão;Tração;Nº de Portas;Categoria de Mercado;Tamanho Veículo;Estilo Veículo;KM/L Estrada;KM/L Cidade;Popularidade;Preço Sugerido Fabricante
159;BMW;3 Series;2017;diesel;180.0;4.0;Automático;tracao em todas as rodas;4.0;Diesel,Luxury;Medio;Sedã;17.01;12.75;3916;207585.46
160;BMW;3 Series;2017;Gasolina Premium Recomendada;248.0;4.0;Automático;tracao em todas as rodas;4.0;Luxury;Medio;Perua;14.03;9.78;3916;211024.74
161;BMW;3 Series;2017;diesel;180.0;4.0;Automático;tracao traseira;4.0;Diesel,Luxury;Medio;Sedã;17.86;13.6;3916;197758.93
162;BMW;3 Series;2017;Gasolina Premium Recomendada;320.0;6.0;Automático;tracao em todas as rodas;4.0;Luxury,Performance;Medio;Sedã;13.18;8.93;3916;245171.94
163;BMW;3 Series;2017;Gasolina Premium Recomendada;320.0;6.0;Automático;tracao traseira;4.0;Luxury,High-Performance;Medio;Sedã;13.6;8.93;3916;235345.41
164;BMW;3 Series;2017;diesel;180.0;4.0;Automático;tracao em todas as rodas;4.0;Diesel,Luxury;Medio;Perua;17.01;12.75;3916;218394.64
165;Mercedes-Benz;300-Class;1991;Gasolina Comum;177.0;6.0;Automático;tracao traseira;4.0;Luxury;Grande;Sedã;8.08;6.38;617;10966.41
166;Mercedes-Benz;300-Class;1991;Gasolina Comum;177.0;6.0;Automático;tracao traseira;4.0;Luxury;Medio;Perua;8.5;6.38;617;9826.53
167;Mercedes-Benz;300-Class;1991;Gasolina Comum;158.0;6.0;Automático;tracao traseira;4.0;Luxury;Medio;Sedã;9.35;7.23;617;9826.53
168;Mercedes-Benz;300-Class;1991;Gasolina Comum;177.0;6.0;Automático;tracao em todas as rodas;4.0;Luxury;Medio;Sedã;8.5;6.38;617;10342.42
169;Mercedes-Benz;300-Class;1991;Gasolina Comum;177.0;6.0;Automático;tracao em todas as rodas;4.0;Luxury;Medio;Perua;7.65;6.38;617;10804.27
170;Mercedes-Benz;300-Class;1991;Gasolina Comum;177.0;6.0;Automático;tracao traseira;4.0;Luxury;Medio;Sedã;9.35;6.8;617;9826.53
171;Mercedes-Benz;300-Class;1991;Gasolina Comum;177.0;6.0;Automático;tracao traseira;4.0;Luxury;Grande;Sedã;8.08;6.38;617;10435.78
172;Mercedes-Benz;300-Class;1991;Gasolina Comum;228.0;6.0;MANUAL;tracao traseira;2.0;Luxury,Performance;Pequeno;Conversível;8.93;5.95;617;17451.92
173;Mercedes-Benz;300-Class;1991;Gasolina Comum;217.0;6.0;Automático;tracao traseira;2.0;Luxury;Medio;Cupê;9.35;6.38;617;10706.01
174;Mercedes-Benz;300-Class;1991;diesel;121.0;5.0;Automático;tracao traseira;4.0;Diesel,Luxury;Medio;Sedã;12.75;9.78;617;9826.53
175;Mercedes-Benz;300-Class;1992;diesel;121.0;5.0;Automático;tracao traseira;4.0;Diesel,Luxury;Medio;Sedã;12.33;9.78;617;9826.53
176;Mercedes-Benz;300-Class;1992;Gasolina Comum;228.0;6.0;Automático;tracao traseira;4.0;Luxury;Grande;Sedã;7.23;5.95;617;11678.83
177;Mercedes-Benz;300-Class;1992;Gasolina Comum;228.0;6.0;MANUAL;tracao traseira;2.0;Luxury,Performance;Pequeno;Conversível;8.93;6.38;617;18739.19
178;Mercedes-Benz;300-Class;1992;Gasolina Comum;177.0;6.0;Automático;tracao em todas as rodas;4.0;Luxury;Medio;Sedã;8.08;6.38;617;10843.58
179;Mercedes-Benz;300-Class;1992;Gasolina Comum;177.0;6.0;Automático;tracao traseira;4.0;Luxury;Medio;Perua;8.5;6.38;617;9826.53
180;Mercedes-Benz;300-Class;1992;Gasolina Comum;217.0;6.0;Automático;tracao traseira;2.0;Luxury;Medio;Cupê;8.93;6.38;617;11045.02
181;Mercedes-Benz;300-Class;1992;Gasolina Comum;177.0;6.0;Automático;tracao traseira;4.0;Luxury;Medio;Sedã;9.35;6.8;617;10145.89
182;Mercedes-Benz;300-Class;1992;diesel;148.0;6.0;Automático;tracao traseira;4.0;Diesel,Luxury;Grande;Sedã;9.35;7.65;617;12514.09
183;Mercedes-Benz;300-Class;1992;Gasolina Comum;177.0;6.0;Automático;tracao em todas as rodas;4.0;Luxury;Medio;Perua;7.65;6.38;617;11212.07
184;Mercedes-Benz;300-Class;1992;Gasolina Comum;158.0;6.0;Automático;tracao traseira;4.0;Luxury;Medio;Sedã;9.78;7.65;617;9826.53
185;Mercedes-Benz;300-Class;1993;Gasolina Comum;177.0;6.0;Automático;tracao em todas as rodas;4.0;Luxury;Medio;Perua;8.08;6.38;617;12499.35
186;Mercedes-Benz;300-Class;1993;Gasolina Comum;217.0;6.0;Automático;tracao traseira;2.0;Luxury;Medio;Cupê;9.35;7.23;617;11777.1
187;Mercedes-Benz;300-Class;1993;diesel;121.0;5.0;Automático;tracao traseira;4.0;Diesel,Luxury;Medio;Sedã;12.75;9.78;617;9826.53
188;Mercedes-Benz;300-Class;1993;Gasolina Comum;228.0;6.0;MANUAL;tracao traseira;2.0;Luxury,Performance;Pequeno;Conversível;8.93;5.95;617;20507.97
189;Mercedes-Benz;300-Class;1993;Gasolina Comum;217.0;6.0;Automático;tracao traseira;4.0;Luxury;Medio;Sedã;9.35;7.23;617;10745.31
190;Mercedes-Benz;300-Class;1993;diesel;148.0;6.0;Automático;tracao traseira;4.0;Diesel,Luxury;Grande;Sedã;9.35;7.65;617;13408.3
191;Mercedes-Benz;300-Class;1993;Gasolina Comum;177.0;6.0;Automático;tracao em todas as rodas;4.0;Luxury;Medio;Sedã;8.08;6.38;617;11953.97
192;Mercedes-Benz;300-Class;1993;Gasolina Comum;194.0;6.0;Automático;tracao traseira;4.0;Luxury;Medio;Sedã;9.78;7.23;617;11040.11
193;Mercedes-Benz;300-Class;1993;Gasolina Comum;228.0;6.0;Automático;tracao traseira;4.0;Luxury;Grande;Sedã;7.65;5.95;617;12479.69
194;Mitsubishi;3000GT;1997;Gasolina Comum;218.0;6.0;MANUAL;tracao dianteira;2.0;Hatchback,Performance;Pequeno;Hatchback de 2 portas;9.78;7.23;436;19363.18
195;Mitsubishi;3000GT;1997;Gasolina Comum;161.0;6.0;MANUAL;tracao dianteira;2.0;Hatchback;Pequeno;Hatchback de 2 portas;9.35;7.23;436;16189.21
196;Mitsubishi;3000GT;1997;Gasolina Comum;320.0;6.0;MANUAL;tracao em todas as rodas;2.0;Hatchback,Factory Tuner,Performance;Pequeno;Hatchback de 2 portas;9.35;6.8;436;29518.9
197;Mitsubishi;3000GT;1998;Gasolina Comum;320.0;6.0;MANUAL;tracao em todas as rodas;2.0;Hatchback,Factory Tuner,Performance;Pequeno;Hatchback de 2 portas;9.35;6.8;436;32968.01
198;Mitsubishi;3000GT;1998;Gasolina Comum;161.0;6.0;MANUAL;tracao dianteira;2.0;Hatchback;Pequeno;Hatchback de 2 portas;9.35;7.23;436;18183.99
199;Mitsubishi;3000GT;1998;Gasolina Comum;218.0;6.0;MANUAL;tracao dianteira;2.0;Hatchback,Performance;Pequeno;Hatchback de 2 portas;9.78;7.23;436;22949.86
200;Mitsubishi;3000GT;1999;Gasolina Comum;218.0;6.0;MANUAL;tracao dianteira;2.0;Hatchback,Performance;Pequeno;Hatchback de 2 portas;9.78;7.23;436;26069.79
201;Mitsubishi;3000GT;1999;Gasolina Comum;320.0;6.0;MANUAL;tracao em todas as rodas;2.0;Hatchback,Factory Tuner,Performance;Pequeno;Hatchback de 2 portas;9.35;6.8;436;37340.82
202;Mitsubishi;3000GT;1999;Gasolina Comum;161.0;6.0;MANUAL;tracao dianteira;2.0;Hatchback;Pequeno;Hatchback de 2 portas;9.35;7.23;436;20095.26
203;Chrysler;300;2015;Gasolina Comum;300.0;6.0;Automático;tracao em todas as rodas;4.0;;Grande;Sedã;11.48;7.65;1013;184591.38
204;Chrysler;300;2015;Gasolina Comum;292.0;6.0;Automático;tracao traseira;4.0;;Grande;Sedã;13.18;8.08;1013;155725.94
205;Chrysler;300;2015;Gasolina Comum;292.0;6.0;Automático;tracao traseira;4.0;;Grande;Sedã;13.18;8.08;1013;187048.01
206;Chrysler;300;2015;Gasolina Comum;292.0;6.0;Automático;tracao em todas as rodas;4.0;;Grande;Sedã;11.48;7.65;1013;220581.05
207;Chrysler;300;2015;Gasolina Comum;300.0;6.0;Automático;tracao traseira;4.0;Performance;Grande;Sedã;13.18;8.08;1013;172308.21
208;Chrysler;300;2015;Gasolina Comum;292.0;6.0;Automático;tracao traseira;4.0;Performance;Grande;Sedã;13.18;8.08;1013;208297.88
209;Chrysler;300;2015;Gasolina Comum;292.0;6.0;Automático;tracao em todas as rodas;4.0;;Grande;Sedã;11.48;7.65;1013;168009.11
210;Chrysler;300;2015;Gasolina Comum;292.0;6.0;Automático;tracao em todas as rodas;4.0;;Grande;Sedã;11.48;7.65;1013;199331.17
211;Chrysler;300;2016;Gasolina Comum;300.0;6.0;Automático;tracao em todas as rodas;4.0;;Grande;Sedã;11.48;7.65;1013;187170.84
212;Chrysler;300;2016;Gasolina Comum;300.0;6.0;Automático;tracao traseira;4.0;Performance;Grande;Sedã;13.18;8.08;1013;174887.68
213;Chrysler;300;2016;Gasolina Comum;292.0;6.0;Automático;tracao em todas as rodas;4.0;;Grande;Sedã;11.48;7.65;1013;222030.46
214;Chrysler;300;2016;Gasolina Comum;292.0;6.0;Automático;tracao traseira;4.0;;Grande;Sedã;13.18;8.08;1013;158501.94
215;Chrysler;300;2016;Gasolina Comum;292.0;6.0;Automático;tracao em todas as rodas;4.0;;Grande;Sedã;11.48;7.65;1013;185500.33
216;Chrysler;300;2016;Gasolina Comum;292.0;6.0;Automático;tracao em todas as rodas;4.0;;Grande;Sedã;11.48;7.65;1013;201714.11
217;Chrysler;300;2016;Gasolina Comum;300.0;6.0;Automático;tracao traseira;4.0;Performance;Grande;Sedã;13.18;8.08;1013;177319.74
218;Chrysler;300;2016;Gasolina Comum;292.0;6.0;Automático;tracao traseira;4.0;Performance;Grande;Sedã;13.18;8.08;1013;209747.3
219;Chrysler;300;2016;Gasolina Comum;292.0;6.0;Automático;tracao traseira;4.0;;Grande;Sedã;13.18;8.08;1013;189430.94
220;Chrysler;300;2016;Gasolina Comum;292.0;6.0;Automático;tracao traseira;4.0;;Grande;Sedã;13.18;8.08;1013;173217.17
221;Chrysler;300;2016;Gasolina Comum;300.0;6.0;Automático;tracao em todas as rodas;4.0;;Grande;Sedã;11.48;7.65;1013;189602.91
222;Chrysler;300;2016;Gasolina Comum;292.0;6.0;Automático;tracao em todas as rodas;4.0;;Grande;Sedã;11.48;7.65;1013;170785.1
223;Chrysler;300;2017;Gasolina Comum;292.0;6.0;Automático;tracao em todas as rodas;4.0;;Grande;Sedã;11.48;7.65;1013;202107.17
224;Chrysler;300;2017;Gasolina Comum;292.0;6.0;Automático;tracao em todas as rodas;4.0;;Grande;Sedã;11.48;7.65;1013;222423.52
225;Chrysler;300;2017;Gasolina Comum;300.0;6.0;Automático;tracao em todas as rodas;4.0;;Grande;Sedã;11.48;7.65;1013;189995.97
226;Chrysler;300;2017;Gasolina Comum;292.0;6.0;Automático;tracao traseira;4.0;Performance;Grande;Sedã;12.75;8.08;1013;189824.01
227;Chrysler;300;2017;Gasolina Comum;300.0;6.0;Automático;tracao traseira;4.0;Performance;Grande;Sedã;12.75;8.08;1013;177712.81
228;Chrysler;300;2017;Gasolina Comum;300.0;6.0;Automático;tracao em todas as rodas;4.0;;Grande;Sedã;11.48;7.65;1013;187563.9
229;Chrysler;300;2017;Gasolina Comum;292.0;6.0;Automático;tracao traseira;4.0;;Grande;Sedã;12.75;8.08;1013;158895.0
230;Chrysler;300;2017;Gasolina Comum;292.0;6.0;Automático;tracao traseira;4.0;Performance;Grande;Sedã;12.75;8.08;1013;210140.36
231;Chrysler;300;2017;Gasolina Comum;292.0;6.0;Automático;tracao em todas as rodas;4.0;;Grande;Sedã;11.48;7.65;1013;171178.16
232;Chrysler;300;2017;Gasolina Comum;300.0;6.0;Automático;tracao traseira;4.0;Performance;Grande;Sedã;12.75;8.08;1013;175280.74
233;Chrysler;300M;2002;Gasolina Premium Obrigatoria;250.0;6.0;Automático;tracao dianteira;4.0;Performance;Grande;Sedã;10.2;6.8;1013;157543.85
234;Chrysler;300M;2002;Gasolina Premium Obrigatoria;250.0;6.0;Automático;tracao dianteira;4.0;Performance;Grande;Sedã;10.2;6.8;1013;140224.59
235;Chrysler;300M;2003;Gasolina Premium Obrigatoria;255.0;6.0;Automático;tracao dianteira;4.0;Performance;Grande;Sedã;10.63;6.8;1013;158772.17
236;Chrysler;300M;2003;Gasolina Comum;250.0;6.0;Automático;tracao dianteira;4.0;Performance;Grande;Sedã;10.63;6.8;1013;141919.67
237;Chrysler;300M;2004;Gasolina Comum;250.0;6.0;Automático;tracao dianteira;4.0;Performance;Grande;Sedã;10.63;6.8;1013;143393.65
238;Chrysler;300M;2004;Gasolina Premium Obrigatoria;255.0;6.0;Automático;tracao dianteira;4.0;Performance;Grande;Sedã;10.63;6.8;1013;160246.15
239;Nissan;300ZX;1994;Gasolina Comum;222.0;6.0;MANUAL;tracao traseira;2.0;Performance;Pequeno;Conversível;9.35;6.8;2009;13988.07
240;Nissan;300ZX;1994;Gasolina Comum;222.0;6.0;MANUAL;tracao traseira;2.0;Performance;Pequeno;Cupê;9.35;6.8;2009;12224.2
241;Nissan;300ZX;1994;Gasolina Comum;300.0;6.0;MANUAL;tracao traseira;2.0;Hatchback,Performance;Pequeno;Hatchback de 2 portas;9.35;6.8;2009;13182.29
242;Nissan;300ZX;1994;Gasolina Comum;222.0;6.0;MANUAL;tracao traseira;2.0;Performance;Pequeno;Cupê;9.35;6.8;2009;12543.57
243;Nissan;300ZX;1995;Gasolina Comum;300.0;6.0;MANUAL;tracao traseira;2.0;Performance;Pequeno;Cupê;9.35;6.8;2009;14980.55
244;Nissan;300ZX;1995;Gasolina Comum;222.0;6.0;MANUAL;tracao traseira;2.0;Performance;Pequeno;Cupê;9.35;7.23;2009;13629.4
245;Nissan;300ZX;1995;Gasolina Comum;222.0;6.0;MANUAL;tracao traseira;2.0;Performance;Pequeno;Cupê;9.35;7.23;2009;13275.64
246;Nissan;300ZX;1995;Gasolina Comum;222.0;6.0;MANUAL;tracao traseira;2.0;Performance;Pequeno;Conversível;9.35;7.23;2009;15236.04
247;Nissan;300ZX;1996;Gasolina Comum;300.0;6.0;MANUAL;tracao traseira;2.0;Performance;Pequeno;Cupê;9.35;6.8;2009;17245.56
248;Nissan;300ZX;1996;Gasolina Comum;222.0;6.0;MANUAL;tracao traseira;2.0;Performance;Pequeno;Cupê;9.35;7.23;2009;15265.52
249;Nissan;300ZX;1996;Gasolina Comum;222.0;6.0;MANUAL;tracao traseira;2.0;Performance;Pequeno;Conversível;9.35;7.23;2009;17805.67
250;Nissan;300ZX;1996;Gasolina Comum;222.0;6.0;MANUAL;tracao traseira;2.0;Performance;Pequeno;Cupê;9.35;7.23;2009;15648.75
251;Mazda;323;1992;Gasolina Comum;82.0;4.0;MANUAL;tracao dianteira;2.0;Hatchback;Pequeno;Hatchback de 2 portas;14.03;10.63;586;9826.53
252;Mazda;323;1992;Gasolina Comum;82.0;4.0;MANUAL;tracao dianteira;2.0;Hatchback;Pequeno;Hatchback de 2 portas;14.03;10.63;586;9826.53
253;Mazda;323;1993;Gasolina Comum;82.0;4.0;MANUAL;tracao dianteira;2.0;Hatchback;Pequeno;Hatchback de 2 portas;14.03;10.63;586;9826.53
254;Mazda;323;1993;Gasolina Comum;82.0;4.0;MANUAL;tracao dianteira;2.0;Hatchback;Pequeno;Hatchback de 2 portas;13.6;10.2;586;9826.53
255;Mazda;323;1994;Gasolina Comum;82.0;4.0;MANUAL;tracao dianteira;2.0;Hatchback;Pequeno;Hatchback de 2 portas;14.03;10.63;586;9826.53
256;Mercedes-Benz;350-Class;1990;diesel;134.0;6.0;Automático;tracao traseira;4.0;Diesel,Luxury;Grande;Sedã;9.78;8.08;617;10534.04
257;Mercedes-Benz;350-Class;1990;diesel;134.0;6.0;Automático;tracao traseira;4.0;Diesel,Luxury;Grande;Sedã;9.78;8.08;617;10308.03
258;Mercedes-Benz;350-Class;1991;diesel;134.0;6.0;Automático;tracao traseira;4.0;Diesel,Luxury;Grande;Sedã;9.78;8.08;617;10701.09
259;Mercedes-Benz;350-Class;1991;diesel;134.0;6.0;Automático;tracao traseira;4.0;Diesel,Luxury;Grande;Sedã;9.78;8.08;617;11354.56
260;Nissan;350Z;2007;Gasolina Comum;306.0;6.0;Automático;tracao traseira;2.0;High-Performance;Pequeno;Conversível;9.78;7.23;2009;179579.85
261;Nissan;350Z;2007;Gasolina Comum;306.0;6.0;Automático;tracao traseira;2.0;High-Performance;Pequeno;Conversível;9.78;7.23;2009;202672.19
262;Nissan;350Z;2007;Gasolina Comum;306.0;6.0;Automático;tracao traseira;2.0;High-Performance;Pequeno;Cupê;10.2;7.23;2009;150345.92
263;Nissan;350Z;2007;Gasolina Comum;306.0;6.0;Automático;tracao traseira;2.0;High-Performance;Pequeno;Cupê;10.2;7.23;2009;182282.14
264;Nissan;350Z;2007;Gasolina Comum;306.0;6.0;MANUAL;tracao traseira;2.0;High-Performance;Pequeno;Cupê;10.63;7.65;2009;137080.1
265;Nissan;350Z;2007;Gasolina Comum;306.0;6.0;MANUAL;tracao traseira;2.0;High-Performance;Pequeno;Cupê;10.63;7.65;2009;160663.78
266;Nissan;350Z;2007;Gasolina Comum;306.0;6.0;MANUAL;tracao traseira;2.0;High-Performance;Pequeno;Conversível;10.2;7.23;2009;197758.93
267;Nissan;350Z;2007;Gasolina Comum;306.0;6.0;MANUAL;tracao traseira;2.0;High-Performance;Pequeno;Conversível;10.2;7.23;2009;174666.58
268;Nissan;350Z;2007;Gasolina Comum;306.0;6.0;MANUAL;tracao traseira;2.0;High-Performance;Pequeno;Cupê;10.63;7.65;2009;177368.88
269;Nissan;350Z;2007;Gasolina Comum;306.0;6.0;Automático;tracao traseira;2.0;High-Performance;Pequeno;Cupê;10.2;7.23;2009;163120.41
270;Nissan;350Z;2007;Gasolina Comum;306.0;6.0;MANUAL;tracao traseira;2.0;High-Performance;Pequeno;Conversível;10.2;7.23;2009;186212.76
271;Nissan;350Z;2007;Gasolina Comum;306.0;6.0;MANUAL;tracao traseira;2.0;High-Performance;Pequeno;Cupê;10.63;7.65;2009;145432.65
272;Nissan;350Z;2007;Gasolina Comum;306.0;6.0;MANUAL;tracao traseira;2.0;Factory Tuner,High-Performance;Pequeno;Cupê;10.63;7.65;2009;187048.01
273;Nissan;350Z;2007;Gasolina Comum;306.0;6.0;Automático;tracao traseira;2.0;High-Performance;Pequeno;Conversível;9.78;7.23;2009;191126.02
274;Nissan;350Z;2008;Gasolina Comum;306.0;6.0;Automático;tracao traseira;2.0;High-Performance;Pequeno;Cupê;10.2;7.23;2009;166264.9
275;Nissan;350Z;2008;Gasolina Comum;306.0;6.0;MANUAL;tracao traseira;2.0;High-Performance;Pequeno;Conversível;10.2;7.23;2009;189799.44
276;Nissan;350Z;2008;Gasolina Comum;306.0;6.0;Automático;tracao traseira;2.0;High-Performance;Pequeno;Conversível;9.78;7.23;2009;194712.7
277;Nissan;350Z;2008;Gasolina Comum;306.0;6.0;Automático;tracao traseira;2.0;High-Performance;Pequeno;Cupê;10.2;7.23;2009;185426.63
278;Nissan;350Z;2008;Gasolina Comum;306.0;6.0;Automático;tracao traseira;2.0;High-Performance;Pequeno;Conversível;9.78;7.23;2009;206258.88
279;Nissan;350Z;2008;Gasolina Comum;306.0;6.0;MANUAL;tracao traseira;2.0;High-Performance;Pequeno;Conversível;10.2;7.23;2009;178253.27
280;Nissan;350Z;2008;Gasolina Comum;306.0;6.0;MANUAL;tracao traseira;2.0;High-Performance;Pequeno;Cupê;10.63;7.65;2009;180513.37
281;Nissan;350Z;2008;Gasolina Comum;306.0;6.0;MANUAL;tracao traseira;2.0;High-Performance;Pequeno;Conversível;10.2;7.23;2009;201345.61
282;Nissan;350Z;2008;Gasolina Comum;306.0;6.0;MANUAL;tracao traseira;2.0;Factory Tuner,High-Performance;Pequeno;Cupê;10.63;7.65;2009;190045.1
283;Nissan;350Z;2008;Gasolina Comum;306.0;6.0;MANUAL;tracao traseira;2.0;High-Performance;Pequeno;Cupê;10.63;7.65;2009;140077.19
284;Nissan;350Z;2008;Gasolina Comum;306.0;6.0;MANUAL;tracao traseira;2.0;High-Performance;Pequeno;Cupê;10.63;7.65;2009;148429.74
285;Nissan;350Z;2008;Gasolina Comum;306.0;6.0;Automático;tracao traseira;2.0;High-Performance;Pequeno;Cupê;10.2;7.23;2009;153343.01
286;Nissan;350Z;2008;Gasolina Comum;306.0;6.0;MANUAL;tracao traseira;2.0;High-Performance;Pequeno;Cupê;10.63;7.65;2009;163808.27
287;Nissan;350Z;2008;Gasolina Comum;306.0;6.0;Automático;tracao traseira;2.0;High-Performance;Pequeno;Conversível;9.78;7.23;2009;183166.53
288;Nissan;350Z;2009;Gasolina Comum;306.0;6.0;MANUAL;tracao traseira;2.0;High-Performance;Pequeno;Conversível;10.2;7.23;2009;204244.44
289;Nissan;350Z;2009;Gasolina Comum;306.0;6.0;MANUAL;tracao traseira;2.0;High-Performance;Pequeno;Conversível;10.2;7.23;2009;181152.09
290;Nissan;350Z;2009;Gasolina Comum;306.0;6.0;Automático;tracao traseira;2.0;High-Performance;Pequeno;Conversível;9.78;7.23;2009;209157.7
291;Nissan;350Z;2009;Gasolina Comum;306.0;6.0;Automático;tracao traseira;2.0;High-Performance;Pequeno;Conversível;9.78;7.23;2009;186065.36
292;Nissan;350Z;2009;Gasolina Comum;306.0;6.0;MANUAL;tracao traseira;2.0;High-Performance;Pequeno;Conversível;10.2;7.23;2009;192698.27
293;Nissan;350Z;2009;Gasolina Comum;306.0;6.0;Automático;tracao traseira;2.0;High-Performance;Pequeno;Conversível;9.78;7.23;2009;197611.53
294;Ferrari;360;2002;Gasolina Premium Obrigatoria;400.0;8.0;MANUAL;tracao traseira;2.0;Exotic,High-Performance;Pequeno;Conversível;6.38;4.25;2774;790195.55
295;Ferrari;360;2002;Gasolina Premium Obrigatoria;400.0;8.0;MANUAL;tracao traseira;2.0;Exotic,High-Performance;Pequeno;Cupê;6.38;4.25;2774;690878.8
296;Ferrari;360;2002;Gasolina Premium Obrigatoria;400.0;8.0;Automático e Manual;tracao traseira;2.0;Exotic,High-Performance;Pequeno;Cupê;6.38;4.25;2774;740399.6
297;Ferrari;360;2002;Gasolina Premium Obrigatoria;400.0;8.0;Automático e Manual;tracao traseira;2.0;Exotic,High-Performance;Pequeno;Conversível;6.38;4.25;2774;839328.2
298;Ferrari;360;2003;Gasolina Premium Obrigatoria;400.0;8.0;MANUAL;tracao traseira;2.0;Exotic,High-Performance;Pequeno;Conversível;6.38;4.25;2774;815533.26
299;Ferrari;360;2003;Gasolina Premium Obrigatoria;400.0;8.0;Automático e Manual;tracao traseira;2.0;Exotic,High-Performance;Pequeno;Cupê;6.38;4.25;2774;757085.05
300;Ferrari;360;2003;Gasolina Premium Obrigatoria;400.0;8.0;MANUAL;tracao traseira;2.0;Exotic,High-Performance;Pequeno;Cupê;6.38;4.25;2774;706822.35
301;Ferrari;360;2003;Gasolina Premium Obrigatoria;400.0;8.0;Automático e Manual;tracao traseira;2.0;Exotic,High-Performance;Pequeno;Conversível;6.38;4.25;2774;866144.8
302;Ferrari;360;2004;Gasolina Premium Obrigatoria;400.0;8.0;Automático e Manual;tracao traseira;2.0;Exotic,High-Performance;Pequeno;Cupê;6.38;4.25;2774;775151.13
303;Ferrari;360;2004;Gasolina Premium Obrigatoria;425.0;8.0;Automático e Manual;tracao traseira;2.0;Exotic,Factory Tuner,High-Performance;Pequeno;Cupê;6.38;4.25;2774;919389.86
304;Ferrari;360;2004;Gasolina Premium Obrigatoria;400.0;8.0;MANUAL;tracao traseira;2.0;Exotic,High-Performance;Pequeno;Cupê;6.38;4.25;2774;723881.2
305;Ferrari;360;2004;Gasolina Premium Obrigatoria;400.0;8.0;MANUAL;tracao traseira;2.0;Exotic,High-Performance;Pequeno;Conversível;6.38;4.25;2774;834763.78
306;Ferrari;360;2004;Gasolina Premium Obrigatoria;400.0;8.0;Automático e Manual;tracao traseira;2.0;Exotic,High-Performance;Pequeno;Conversível;6.38;4.25;2774;886392.37
307;Nissan;370Z;2015;Gasolina Premium Obrigatoria;350.0;6.0;Automático;tracao traseira;2.0;Factory Tuner,High-Performance;Pequeno;Cupê;11.05;8.08;2009;229891.68
308;Nissan;370Z;2015;Gasolina Premium Obrigatoria;332.0;6.0;MANUAL;tracao traseira;2.0;High-Performance;Pequeno;Conversível;10.2;7.23;2009;236328.06
309;Nissan;370Z;2015;Gasolina Premium Obrigatoria;332.0;6.0;MANUAL;tracao traseira;2.0;High-Performance;Pequeno;Cupê;11.05;7.65;2009;147348.83
310;Nissan;370Z;2015;Gasolina Premium Obrigatoria;332.0;6.0;Automático;tracao traseira;2.0;High-Performance;Pequeno;Conversível;10.63;7.65;2009;205472.76
311;Nissan;370Z;2015;Gasolina Premium Obrigatoria;332.0;6.0;Automático;tracao traseira;2.0;High-Performance;Pequeno;Cupê;11.05;8.08;2009;153736.07
312;Nissan;370Z;2015;Gasolina Premium Obrigatoria;332.0;6.0;Automático;tracao traseira;2.0;High-Performance;Pequeno;Cupê;11.05;8.08;2009;171325.56
313;Nissan;370Z;2015;Gasolina Premium Obrigatoria;332.0;6.0;MANUAL;tracao traseira;2.0;High-Performance;Pequeno;Cupê;11.05;7.65;2009;164938.32
314;Nissan;370Z;2015;Gasolina Premium Obrigatoria;332.0;6.0;Automático;tracao traseira;2.0;High-Performance;Pequeno;Conversível;10.63;7.65;2009;228810.77
315;Nissan;370Z;2015;Gasolina Premium Obrigatoria;332.0;6.0;MANUAL;tracao traseira;2.0;High-Performance;Pequeno;Cupê;11.05;7.65;2009;186556.68
316;Nissan;370Z;2015;Gasolina Premium Obrigatoria;332.0;6.0;MANUAL;tracao traseira;2.0;High-Performance;Pequeno;Cupê;11.05;7.65;2009;182134.74
317;Nissan;370Z;2015;Gasolina Premium Obrigatoria;332.0;6.0;Automático;tracao traseira;2.0;High-Performance;Pequeno;Conversível;10.63;7.65;2009;242715.31
318;Nissan;370Z;2015;Gasolina Premium Obrigatoria;332.0;6.0;MANUAL;tracao traseira;2.0;High-Performance;Pequeno;Conversível;10.2;7.23;2009;222423.52
319;Nissan;370Z;2015;Gasolina Premium Obrigatoria;332.0;6.0;Automático;tracao traseira;2.0;High-Performance;Pequeno;Cupê;11.05;8.08;2009;192943.93
320;Nissan;370Z;2015;Gasolina Premium Obrigatoria;350.0;6.0;MANUAL;tracao traseira;2.0;Factory Tuner,High-Performance;Pequeno;Cupê;11.05;7.65;2009;223504.44
321;Nissan;370Z;2015;Gasolina Premium Obrigatoria;350.0;6.0;MANUAL;tracao traseira;2.0;Factory Tuner,High-Performance;Pequeno;Cupê;11.05;7.65;2009;206308.01
